TWEET	EMOJI	LANGUAGE
30935		de
30936		de
30937	face screaming in fear	de
30938		de
30939		de
30940		de
30941		de
30942		de
30943		de
30944		de
30945		de
30946		de
30947		de
30948		de
30949		de
30950	angry face	de
30951	face with tears of joy	de
30951	face with tears of joy	de
30951	face with tears of joy	de
30951	face with tears of joy	de
30951	face with tears of joy	de
30952		de
30953		de
30954		de
30955		de
30956		de
30957		de
30958		de
30959		de
30960		de
30961		de
30962		de
30963		de
30964		de
30965		de
30966		de
30967		de
30968		de
30969		de
30970		de
30971		de
30972		de
30973		de
30974		de
30975		de
30976		de
30977	video game	de
30978		de
30979		de
30980		de
30981		de
30982		de
30983		de
30984		de
30985		de
30986		de
30987		de
30988		de
30989		de
30990		de
30991		de
30992		de
30993		de
30994		de
30995		de
30996		de
30997		de
30998		de
30999		de
31000		de
31001		de
31002		de
31003		de
31004	thumbs up	de
31005		de
31006		de
31007		de
31008		de
31009		de
31010		de
31011		de
31012		de
31013		de
31014	face with tears of joy	de
31015		de
31016		de
31017		de
31018		de
31019		de
31020		de
31021		de
31022		de
31023		de
31024		de
31025		de
31026		de
31027		de
31028		de
31029		de
31030		de
31031		de
31032		de
31033		de
31034		de
31035		de
31036		de
31037		de
31038		de
31039		de
31040		de
31041		de
31042		de
31043		de
31044		de
31045		de
31046		de
31047	beating heart	de
31048		de
31049		de
31050		de
31051		de
31052		de
31053		de
31054		de
31055		de
31056		de
31057		de
31058		de
31059		de
31060		de
31061		de
31062	face with tears of joy	de
31063		de
31064		de
31065		de
31066	mouth	de
31066	right arrow curving down	de
31066	mouth	de
31066	mouth	de
31066	face blowing a kiss	de
31067		de
31068		de
31069	video game	de
31070		de
31071		de
31072		de
31073		de
31074		de
31075		de
31076	OK hand	de
31077		de
31078		de
31079	beaming face with smiling eyes	de
31080	face with tears of joy	de
31081	red heart	de
31082		de
31083		de
31084	grinning face with sweat	de
31084	grinning squinting face	de
31085		de
31086		de
31087		de
31088		de
31089		de
31090		de
31091		de
31092		de
31093		de
31094	no one under eighteen	de
31094	film projector	de
31095		de
31096		de
31097	face with rolling eyes	de
31098		de
31099		de
31100		de
31101		de
31102		de
31103		de
31104		de
31105		de
31106		de
31107		de
31108		de
31109		de
31110		de
31111	thinking face	de
31111	face screaming in fear	de
31112		de
31113		de
31114		de
31115		de
31116		de
31117		de
31118		de
31119		de
31120		de
31121		de
31122		de
31123		de
31124		de
31125		de
31126	grinning face	de
31127		de
31128		de
31129		de
31130		de
31131	smiling face with halo	de
31132		de
31133		de
31134		de
31135		de
31136		de
31137		de
31138		de
31139		de
31140		de
31141		de
31142		de
31143	grinning face with smiling eyes	de
31144		de
31145		de
31146	face with rolling eyes	de
31146	winking face	de
31147		de
31148		de
31149	face blowing a kiss	de
31149	see-no-evil monkey	de
31150		de
31151		de
31152	smiling face with heart-eyes	de
31152	smiling face with heart-eyes	de
31152	smiling face with heart-eyes	de
31152	smiling face with heart-eyes	de
31153	beaming face with smiling eyes	de
31154		de
31155		de
31156		de
31157		de
31158		de
31159		de
31160		de
31161		de
31162		de
31163		de
31164	clinking beer mugs	de
31165		de
31166		de
31167		de
31168		de
31169		de
31170		de
31171	growing heart	de
31172		de
31173		de
31174		de
31175		de
31176		de
31177	face with tears of joy	de
31177	face with tears of joy	de
31178		de
31179		de
31180		de
31181		de
31182		de
31183	sparkling heart	de
31184		de
31185		de
31186		de
31187	face with tears of joy	de
31188		de
31189		de
31190		de
31191	grinning squinting face	de
31192	smiling face with smiling eyes	de
31193		de
31194		de
31195		de
31196		de
31197		de
31198	rolling on the floor laughing	de
31198	eyes	de
31199		de
31200		de
31201	beaming face with smiling eyes	de
31202		de
31203		de
31204		de
31205		de
31206		de
31207		de
31208		de
31209		de
31210	thumbs down	de
31211		de
31212		de
31213		de
31214		de
31215		de
31216		de
31217		de
31218		de
31219		de
31220		de
31221		de
31222	smiling face with heart-eyes	de
31222	party popper	de
31222	party popper	de
31222	cross mark	de
31223		de
31224		de
31225		de
31226		de
31227		de
31228	nerd face	de
31228	see-no-evil monkey	de
31228	see-no-evil monkey	de
31228	see-no-evil monkey	de
31228	see-no-evil monkey	de
31228	zany face	de
31229		de
31230		de
31231		de
31232		de
31233		de
31234		de
31235		de
31236	face with rolling eyes	de
31237		de
31238	shushing face	de
31238	face with hand over mouth	de
31239		de
31240		de
31241		de
31242		de
31243		de
31244		de
31245		de
31246		de
31247		de
31248		de
31249		de
31250		de
31251		de
31252		de
31253		de
31254		de
31255		de
31256		de
31257		de
31258		de
31259		de
31260		de
31261		de
31262		de
31263		de
31264		de
31265		de
31266		de
31267		de
31268		de
31269		de
31270		de
31271		de
31272		de
31273		de
31274		de
31275		de
31276		de
31277		de
31278	face without mouth	de
31279	red heart	de
31280		de
31281		de
31282		de
31283		de
31284		de
31285		de
31286		de
31287		de
31288		de
31289		de
31290	railway track	de
31291		de
31292		de
31293	face with tears of joy	de
31294		de
31295		de
31296		de
31297		de
31298		de
31299		de
31300		de
31301		de
31302		de
31303		de
31304	maple leaf	de
31304	maple leaf	de
31304	person pouting	de
31304	house	de
31304	telephone receiver	de
31304	airplane	de
31305		de
31306		de
31307		de
31308		de
31309	red circle	de
31310		de
31311		de
31312		de
31313		de
31314		de
31315		de
31316		de
31317	face with tears of joy	de
31318		de
31319		de
31320		de
31321		de
31322		de
31323		de
31324	rolling on the floor laughing	de
31325		de
31326	face with tears of joy	de
31326	grinning face with smiling eyes	de
31327		de
31328		de
31329	face with tears of joy	de
31329	face with tears of joy	de
31329	face with tears of joy	de
31329	face with tears of joy	de
31329	face with tears of joy	de
31329	face with tears of joy	de
31330		de
31331		de
31332	leaf fluttering in wind	de
31332	smiling face with smiling eyes	de
31333		de
31334	four leaf clover	de
31335	fire	de
31336		de
31337		de
31338		de
31339		de
31340		de
31341		de
31342		de
31343		de
31344		de
31345		de
31346		de
31347		de
31348		de
31349		de
31350		de
31351		de
31352		de
31353		de
31354		de
31355		de
31356		de
31357		de
31358		de
31359	face with rolling eyes	de
31360		de
31361		de
31362		de
31363		de
31364	face with tears of joy	de
31364	face with tears of joy	de
31364	face with tears of joy	de
31365		de
31366		de
31367		de
31368		de
31369	crying face	de
31370	smirking face	de
31371		de
31372	face with rolling eyes	de
31373		de
31374		de
31375		de
31376		de
31377		de
31378		de
31379		de
31380	face with tears of joy	de
31380	face with tears of joy	de
31381		de
31382		de
31383		de
31384		de
31385		de
31386		de
31387		de
31388		de
31389		de
31390	winking face with tongue	de
31390	face with tears of joy	de
31391		de
31392		de
31393		de
31394		de
31395		de
31396		de
31397	astonished face	de
31397	astonished face	de
31397	astonished face	de
31398		de
31399		de
31400		de
31401		de
31402		de
31403		de
31404		de
31405		de
31406		de
31407		de
31408		de
31409	face with open mouth	de
31409	face with open mouth	de
31410		de
31411		de
31412		de
31413		de
31414		de
31415		de
31416		de
31417		de
31418		de
31419		de
31420		de
31421	grinning face with sweat	de
31422		de
31423		de
31424		de
31425		de
31426		de
31427		de
31428	hugging face	de
31429	victory hand	de
31430		de
31431		de
31432		de
31433		de
31434	face with steam from nose	de
31435		de
31436		de
31437		de
31438		de
31439	fire	de
31439	call me hand	de
31440		de
31441		de
31442		de
31443		de
31444		de
31445	face with tears of joy	de
31446		de
31447		de
31448		de
31449		de
31450		de
31451		de
31452		de
31453		de
31454	memo	de
31455		de
31456		de
31457		de
31458		de
31459		de
31460		de
31461		de
31462	wheelchair symbol	de
31462	wheelchair symbol	de
31463		de
31464		de
31465		de
31466	thinking face	de
31467		de
31468		de
31469		de
31470		de
31471		de
31472	new moon face	de
31473		de
31474		de
31475	face blowing a kiss	de
31476		de
31477		de
31478		de
31479		de
31480		de
31481		de
31482	face with rolling eyes	de
31482	face with rolling eyes	de
31482	face with rolling eyes	de
31482	face with rolling eyes	de
31483		de
31484		de
31485		de
31486		de
31487		de
31488		de
31489		de
31490		de
31491	rolling on the floor laughing	de
31492		de
31493	person shrugging	de
31493	male sign	de
31494		de
31495	beaming face with smiling eyes	de
31495	beaming face with smiling eyes	de
31495	beaming face with smiling eyes	de
31496		de
31497	lion face	de
31498	kiss mark	de
31498	kiss mark	de
31498	kiss mark	de
31499		de
31500		de
31501		de
31502		de
31503		de
31504		de
31505		de
31506		de
31507		de
31508		de
31509		de
31510		de
31511		de
31512		de
31513		de
31514		de
31515		de
31516		de
31517		de
31518	crying face	de
31519		de
31520		de
31521		de
31522		de
31523		de
31524	winking face	de
31525		de
31526		de
31527		de
31528		de
31529		de
31530		de
31531		de
31532		de
31533		de
31534	face with tears of joy	de
31535		de
31536		de
31537		de
31538		de
31539		de
31540		de
31541	grinning face with sweat	de
31542		de
31543		de
31544	person shrugging	de
31544	female sign	de
31544	person facepalming	de
31545		de
31546		de
31547		de
31548		de
31549		de
31550		de
31551		de
31552		de
31553	smiling face with sunglasses	de
31553	blue circle	de
31553	white circle	de
31553	flexed biceps	de
31554		de
31555		de
31556		de
31557		de
31558		de
31559		de
31560		de
31561		de
31562		de
31563		de
31564		de
31565		de
31566		de
31567	smiling face with smiling eyes	de
31567	smiling face with heart-eyes	de
31568	exclamation mark	de
31568	right arrow	de
31569		de
31570	thumbs up	de
31571		de
31572	smiling face with heart-eyes	de
31572	person raising hand	de
31572	person raising hand	de
31573		de
31574		de
31575		de
31576		de
31577	woman	de
31577	thumbs up	de
31577	woman	de
31578		de
31579		de
31580		de
31581		de
31582		de
31583	right arrow	de
31584		de
31585		de
31586		de
31587		de
31588		de
31589	backhand index pointing down	de
31590		de
31591		de
31592		de
31593		de
31594		de
31595		de
31596		de
31597		de
31598		de
31599		de
31600		de
31601		de
31602		de
31603		de
31604	winking face	de
31605		de
31606	green heart	de
31607		de
31608	smiling face with halo	de
31608	face with tears of joy	de
31609	memo	de
31610		de
31611		de
31612		de
31613		de
31614		de
31615		de
31616		de
31617		de
31618	grinning face with sweat	de
31619	red heart	de
31619	face blowing a kiss	de
31619	red heart	de
31620		de
31621		de
31622		de
31623		de
31624		de
31625		de
31626		de
31627		de
31628		de
31629	smiling face with heart-eyes	de
31629	smiling face with heart-eyes	de
31630		de
31631		de
31632		de
31633		de
31634	kiss	de
31634	magnifying glass tilted left	de
31634	no one under eighteen	de
31635		de
31636	rolling on the floor laughing	de
31637		de
31638	loudly crying face	de
31639		de
31640	hugging face	de
31641		de
31642		de
31643		de
31644		de
31645		de
31646		de
31647		de
31648		de
31649		de
31650		de
31651	thumbs up	de
31652		de
31653		de
31654		de
31655	flexed biceps	de
31655	fire	de
31656		de
31657		de
31658		de
31659		de
31660		de
31661		de
31662		de
31663		de
31664		de
31665		de
31666		de
31667		de
31668		de
31669		de
31670		de
31671		de
31672		de
31673		de
31674	relieved face	de
31675		de
31676		de
31677	person shrugging	de
31677	female sign	de
31678		de
31679		de
31680		de
31681		de
31682		de
31683		de
31684		de
31685		de
31686		de
31687		de
31688		de
31689		de
31690		de
31691		de
31692		de
31693		de
31694		de
31695		de
31696	fire	de
31697		de
31698		de
31699		de
31700		de
31701		de
31702	face with tears of joy	de
31702	face with tears of joy	de
31703		de
31704		de
31705		de
31706		de
31707		de
31708		de
31709	face with tears of joy	de
31709	clapping hands	de
31710		de
31711		de
31712		de
31713		de
31714		de
31715		de
31716		de
31717		de
31718		de
31719		de
31720		de
31721		de
31722		de
31723		de
31724		de
31725		de
31726		de
31727		de
31728		de
31729		de
31730	sun	de
31730	downcast face with sweat	de
31731	smiling face with smiling eyes	de
31731	party popper	de
31731	confetti ball	de
31732		de
31733	loudly crying face	de
31733	loudly crying face	de
31733	loudly crying face	de
31734		de
31735		de
31736		de
31737		de
31738	grinning face	de
31739		de
31740		de
31741		de
31742	green heart	de
31742	microphone	de
31742	musical score	de
31743	astonished face	de
31744		de
31745	person bowing	de
31745	male sign	de
31745	person bowing	de
31745	male sign	de
31745	person bowing	de
31745	male sign	de
31746		de
31747		de
31748		de
31749		de
31750		de
31751		de
31752		de
31753		de
31754	smiling face with heart-eyes	de
31755		de
31756	camera with flash	de
